video_id,source_video_id,binary_label,clip_role,processed_path,split_in_distribution
picek_pos_xKSqovMmBhw_00,xKSqovMmBhw,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/xKSqovMmBhw_00.mp4,test
picek_neg_xKSqovMmBhw_00,xKSqovMmBhw,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/xKSqovMmBhw_00.mp4,test
picek_pos_xUocvk0m-mc_00,xUocvk0m-mc,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/xUocvk0m-mc_00.mp4,test
picek_neg_xUocvk0m-mc_00,xUocvk0m-mc,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/xUocvk0m-mc_00.mp4,test
picek_pos_y4Evv5By6sg_1_00,y4Evv5By6sg,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/y4Evv5By6sg_1_00.mp4,test
picek_neg_y4Evv5By6sg_1_00,y4Evv5By6sg,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/y4Evv5By6sg_1_00.mp4,test
picek_pos_yS2IYwSqqVk_00,yS2IYwSqqVk,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/yS2IYwSqqVk_00.mp4,test
picek_neg_yS2IYwSqqVk_00,yS2IYwSqqVk,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/yS2IYwSqqVk_00.mp4,test
picek_pos_zDgcljcRR8A_00,zDgcljcRR8A,1,positive_accident,Datasets/processed/picek_sorted/trimmed/positive/real/zDgcljcRR8A_00.mp4,test
picek_neg_zDgcljcRR8A_00,zDgcljcRR8A,0,negative_pre_accident,Datasets/processed/picek_sorted/trimmed/negative/real/zDgcljcRR8A_00.mp4,test
